date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:19:08	28138/28138	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2016:15:25%20GMT	https://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_txt_small&stacked=h	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/tryite1ce.html	(from https://www.w3schools.com/bootstrap/bootstrap_ref_all_classes.asp)
00:19:09	28288/28288	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2016:15:27%20GMT	https://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_hlp_sr-only&stacked=h	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/tryit578c.html	(from https://www.w3schools.com/bootstrap/bootstrap_ref_all_classes.asp)
00:19:10	28650/28650	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2013:32:20%20GMT	https://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_table_basic&stacked=h	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/tryit88b5.html	(from https://www.w3schools.com/bootstrap/bootstrap_ref_all_classes.asp)
00:19:10	28626/28626	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2016:52:30%20GMT	https://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_table_bordered&stacked=h	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/tryite2ee.html	(from https://www.w3schools.com/bootstrap/bootstrap_ref_all_classes.asp)
00:19:11	28664/28664	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:28:20%20GMT	https://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_table_condensed&stacked=h	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/tryita59b.html	(from https://www.w3schools.com/bootstrap/bootstrap_ref_all_classes.asp)
00:19:11	28628/28628	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2013:59:45%20GMT	https://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_table_hover&stacked=h	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/tryit3dfa.html	(from https://www.w3schools.com/bootstrap/bootstrap_ref_all_classes.asp)
00:19:12	28708/28708	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2016:42:43%20GMT	https://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_table-responsive&stacked=h	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/tryit589b.html	(from https://www.w3schools.com/bootstrap/bootstrap_ref_all_classes.asp)
00:19:13	28107/28107	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:14:18%20GMT	https://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_text-lowercase&stacked=h	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/tryitc378.html	(from https://www.w3schools.com/bootstrap/bootstrap_ref_all_classes.asp)
00:19:13	28436/28436	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2016:17:26%20GMT	https://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_text-left&stacked=h	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/tryitef52.html	(from https://www.w3schools.com/bootstrap/bootstrap_ref_all_classes.asp)
00:19:14	28465/28465	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2014:11:40%20GMT	https://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_txt_colors&stacked=h	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/tryit9816.html	(from https://www.w3schools.com/bootstrap/bootstrap_ref_all_classes.asp)
00:19:15	28105/28105	---M--	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2017:19:14%20GMT	https://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_ref_hlp_text-hide&stacked=h	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/tryitaae2.html	(from https://www.w3schools.com/bootstrap/bootstrap_ref_all_classes.asp)
00:19:15	28202/28202	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2016:13:11%20GMT	https://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_tooltip&stacked=h	C:/Users/leducphi/Desktop/Bootstrap3/bt3/www.w3schools.com/bootstrap/tryit495c.html	(from https://www.w3schools.com/bootstrap/bootstrap_ref_all_classes.asp)
